gene	logFC	logCPM	LR	PValue	FDR
HYPK	0.0455705601995671	4.44052021788564	0.334600278392713	0.562962751309903	0.968395482204222
CCDC19	-0.0827201676735908	3.76358260367736	0.334498358289693	0.563022220686413	0.968430885602551
RP11-404E16.1	0.024548000736454	3.72096606433691	0.334299507486548	0.563138282986809	0.968521008419125
RP11-644F5.10	0.061032345710923	3.74008578674205	0.33427532708717	0.563152399385975	0.968521008419125
PNMA1	0.0371942372872391	4.84025118668345	0.334101439202414	0.563253934353699	0.968628736082464
MT1E	0.0501760987739286	4.32328448905174	0.334023047796336	0.563299719449776	0.968640582340683
PRSS3	0.0274401512651332	3.72037869258858	0.333605270097436	0.563543846636078	0.96891238913701
NSMAF	-0.0408421981471672	4.63820117783525	0.33356609592488	0.563566748402757	0.96891238913701
NUP54	-0.0335510512098546	5.06680513881648	0.333490189970007	0.563611129185329	0.96891238913701
TBC1D20	0.0382480866602179	4.79622746205145	0.333486281098885	0.563613414811016	0.96891238913701
C7orf63	0.0374259406142721	3.72075596684562	0.333111444094698	0.563832675463121	0.969143764354467
ZNF592	0.0524529785677635	4.27364967719513	0.333080262912404	0.563850922283019	0.969143764354467
RP3-355L5.4	0.0275995151978482	3.72094200638681	0.333056625544906	0.563864755319916	0.969143764354467
CTD-2373H9.5	0.0255868958002162	3.72112557667679	0.332949149776404	0.563927660436091	0.969184991569356
GABPA	0.0515904296101998	4.28808934493775	0.332759333423269	0.564038792215602	0.969204049164875
RBM12B-AS1	-0.0364485116186763	3.72371828962791	0.332727059028713	0.5640576921071	0.969204049164875
KIAA1377	-0.0609437819656396	4.11263322903082	0.332718494274559	0.564062707833847	0.969204049164875
SH3D19	-0.0514015254577482	4.30236874660102	0.332664336516359	0.564094425916383	0.969204049164875
MYL6	-0.0159227063348967	8.72904486238866	0.332336516731402	0.564286490632991	0.969374255973292
SPINK8	-0.0327579375647462	3.71917081067897	0.332303401851711	0.56430589916429	0.969374255973292
HIST1H4A	-0.0608702226475572	4.07511405162588	0.33229594907607	0.564310267391271	0.969374255973292
MASTL	-0.0649133881809699	4.00755271881787	0.332138528706082	0.564402549999226	0.969421932040413
UROC1	-0.0491931576131086	3.72794174982007	0.332115798406562	0.564415877310121	0.969421932040413
RP11-268G13.1	-0.0274757974643502	3.71926173441536	0.33190831980761	0.564537554997673	0.969494404467256
PRL	-0.0661714815930093	3.75173227285473	0.331787970475261	0.564608158158926	0.969494404467256
KIF21B	-0.0519666894636848	4.28680021301285	0.331752636705346	0.5646288900196	0.969494404467256
RET	-0.0254146866150373	3.71928105292753	0.331717761445262	0.56464935429446	0.969494404467256
RNF185	-0.0566405077854737	4.17772061651433	0.331712015145513	0.564652726273665	0.969494404467256
FBXO7	-0.0239616596381207	5.92952192910931	0.331608138484967	0.564713688718802	0.969496677501131
CDNF	0.0698764481645893	3.95195338282672	0.331560616907609	0.564741582105677	0.969496677501131
SIAH2-AS1	0.0586730734090521	3.72720201181703	0.331455683615232	0.564803183448846	0.969496677501131
C22orf39	-0.0266011025721567	5.61870324600344	0.331444458736314	0.564809773809838	0.969496677501131
BIRC7	-0.0822216802771626	3.88062585710321	0.331195790773108	0.564955810087123	0.969680511310195
USP12	0.0462386668149101	4.43524702736165	0.331104755547926	0.565009290975276	0.969705470238271
ZNRF3	0.0637490463255174	3.73780347545638	0.33095986503551	0.565094430666754	0.969708616104142
PITPNM1	0.045554656422292	4.48371710617591	0.330652281551806	0.565275253274778	0.969708616104142
MMGT1	-0.0415547132733737	4.63282174385191	0.330652213118015	0.565275293518182	0.969708616104142
CTD-2236F14.1	-0.0434724176916154	3.72111458180903	0.330648490626267	0.565277482587446	0.969708616104142
RP11-46A10.4	-0.051654276999232	3.74632962393518	0.330565753403334	0.565326141733137	0.969708616104142
CDH24	-0.0662687559567739	3.74508564856394	0.330526572692435	0.565349187392072	0.969708616104142
DAK	0.0551519829209254	4.20434197093147	0.330508892945772	0.565359587017738	0.969708616104142
TUBA3D	-0.0273126050414491	3.7193088145269	0.33050369669381	0.565362643640687	0.969708616104142
XRCC1	-0.0369385910293875	4.85428546027318	0.330447082992691	0.565395947934804	0.969708616104142
UBA6	-0.0340896463714355	4.99287617919472	0.330439314464229	0.565400518244073	0.969708616104142
MTHFD2L	0.035703737880307	4.8867177132428	0.330357991010715	0.565448366001802	0.969723893570888
STK39	0.0636220830209237	4.04101135626914	0.33015393992855	0.565568456726999	0.96986305452916
RP11-282O18.3	-0.0241507850945765	3.71938282469925	0.329892133400783	0.565722610737359	0.970013915094628
EFNA3	0.083157889958573	3.78307732558733	0.329807346101575	0.565772551691417	0.970013915094628
RP11-385F5.4	0.0660395359134459	3.74902091414608	0.329806101207339	0.56577328501584	0.970013915094628
UNKL	0.0379460855023828	4.78043303777102	0.329550593942486	0.565923834535113	0.970130215011591
RP5-1180E21.4	0.0819157554254508	3.84736470433558	0.329418895535809	0.566001463935267	0.970130215011591
RAB39B	-0.0504963449408668	4.30502891724463	0.329357507397958	0.566037656117293	0.970130215011591
TTLL10	-0.0705532096005259	3.73779936237665	0.329292378452408	0.566076058643841	0.970130215011591
ZMAT1	0.0331828611857566	5.080066312135	0.329225913752907	0.566115253987188	0.970130215011591
CTD-2369P2.4	-0.0257660318945792	3.71949334058694	0.329207288742239	0.566126238410366	0.970130215011591
PIK3R6	0.0724481633956963	3.73711244146558	0.329155836353607	0.566156585495867	0.970130215011591
CTC-332L22.1	0.0818292473587677	3.7678854290019	0.32910901953403	0.566184201220152	0.970130215011591
RP11-440I14.3	-0.0191856925718273	3.71899230339914	0.329096264091383	0.566191725694834	0.970130215011591
RP11-290D2.3	0.0663739320827395	3.7541785077706	0.328968312626841	0.56626721538051	0.970136052252269
HIST1H4D	0.080233387120714	3.76325440652489	0.328958431989065	0.566273045638637	0.970136052252269
PRX	-0.0857991973114063	3.78425729336865	0.328657858007546	0.566450460664649	0.97037324220484
FRMD5	-0.0331482318206957	3.71962525793269	0.328588303362451	0.566491530936633	0.970376846534252
RP11-864J10.4	0.0683738482989813	3.73161182054002	0.328359611226148	0.566626608625254	0.970541470155767
RP11-420K14.8	-0.0272410079186813	3.7194156518485	0.328266901587021	0.566681385648873	0.970568538295315
NXPH4	-0.0452650485222041	3.72387914837049	0.328146527641351	0.56675252332124	0.970623622052737
RRM1	0.046428661143008	4.42305505501134	0.327755464154848	0.566983750684553	0.970947427905348
FBXO25	0.0282773605083181	5.43403077901118	0.327660217312314	0.567040095814543	0.970947427905348
CEL	-0.0258365908945968	3.72101655025771	0.327629004240471	0.567058562882198	0.970947427905348
EEF2K	-0.0648369667213685	4.0216780962707	0.327518294249785	0.56712407334815	0.970992835929114
ATP6V1G3	0.0565184114635932	3.73776312329506	0.327346206052852	0.567225932350628	0.971041667853601
RP11-250B2.5	0.0612406377092721	3.73820719588527	0.327337763997832	0.567230930117331	0.971041667853601
LARP4B	-0.0448726057401861	4.45406876958337	0.327238540202188	0.56728967784086	0.971041667853601
REXO1	0.0468944568701859	4.41328759976967	0.32720664225792	0.567308566261175	0.971041667853601
RASD1	-0.0818217121006336	3.84081070063413	0.327086838423838	0.567379519214049	0.971082119084898
RP5-1121A15.3	-0.0257130370588706	3.71928179105342	0.326831520803168	0.567530786778178	0.971082119084898
SV2B	-0.0495451869656163	3.73274865582329	0.326799520918257	0.567549751219662	0.971082119084898
MAN2A1	0.0343436794137168	4.95472605628364	0.32677660758668	0.56756333135463	0.971082119084898
DYM	-0.0488697557388943	4.33967616795855	0.326598733451988	0.567668774213608	0.971082119084898
ANGPTL1	0.0376415445237052	3.72089114590891	0.326587335447023	0.567675532190032	0.971082119084898
CKAP2	-0.04636573219457	4.44649179510933	0.326562873886473	0.567690036190512	0.971082119084898
NIM1K	0.0794219883037766	3.7403909920522	0.326559184043106	0.567692224073001	0.971082119084898
CTD-2256P15.1	-0.03741766636193	3.73031694388759	0.326505887066617	0.56772382819788	0.971082119084898
ITCH-AS1	0.0712743848572335	3.75421595100799	0.326385314943366	0.567795337873011	0.971082119084898
RP11-128A17.1	0.0452364964482561	3.72057517504688	0.326382264595296	0.567797147219886	0.971082119084898
RP13-270P17.1	0.0707976675572535	3.77796328152028	0.32637722934146	0.567800133959571	0.971082119084898
RPL3L	-0.0261882597744481	3.71933827736278	0.326264532729923	0.567866989717196	0.97112976548052
TAF13	-0.063487542559137	4.03687680033222	0.325946984532379	0.568055453339535	0.971324007167477
HAUS2	0.0438301121779552	4.53045574377586	0.325811031003241	0.56813617844747	0.971324007167477
NRAS	-0.0444727229062507	4.4813466488572	0.32569132766821	0.568207273167827	0.971324007167477
CPLX3	-0.022427665724011	3.7192839934955	0.325625161727032	0.568246578161695	0.971324007167477
LRRC8D	-0.0469795563114152	4.40239900619237	0.325599279308335	0.568261954707316	0.971324007167477
NF1	-0.0442633738810318	4.51562556428146	0.325487073734166	0.568328624545224	0.971324007167477
LINC00174	0.0834480865502927	3.7933388171485	0.32538470497667	0.568389462873406	0.971324007167477
CCDC73	-0.0478575550703184	3.72396368175201	0.32532846524326	0.568422891861791	0.971324007167477
LARP1	-0.029991795262676	5.26800910078493	0.325282853925614	0.568450006115081	0.971324007167477
INTS5	-0.0443092890052531	4.45982016152057	0.325239227696329	0.568475942663606	0.971324007167477
TMEM200B	0.0391889580126093	3.72113739587778	0.325219266180234	0.568487810899197	0.971324007167477
NINJ1	-0.0264196972707266	5.62844988245335	0.325218877011935	0.568488042286271	0.971324007167477
RP3-467L1.4	0.0553894042982173	3.74547740715358	0.325208506021454	0.568494208614456	0.971324007167477
BHLHE41	-0.0374518514767299	3.72140950993926	0.325153976764426	0.568526632472921	0.971324007167477
YAP1	-0.0516180477545962	3.72393797546779	0.324768592888546	0.568755889877744	0.971524597593662
COL25A1	-0.0264538702673264	3.71946019835816	0.324682555055865	0.568807096722898	0.971524597593662
CDKN2A	0.0922298779030063	3.85499849371514	0.324655715027916	0.568823072850506	0.971524597593662
CCDC36	0.0295224375636041	3.72055497333775	0.32464257091187	0.568830897009274	0.971524597593662
FCGR1B	-0.0595730894937108	3.72575487254121	0.324591446937163	0.568861331031525	0.971524597593662
UPF3A	-0.0222726292403332	6.17020773518478	0.324513051382155	0.568908005950087	0.971524597593662
EFCAB10	0.0687053774936199	3.73799968151685	0.324444850656533	0.568948617174949	0.971524597593662
RP11-297A16.2	0.0651887892964138	3.75805110426728	0.324432219751827	0.568956139071838	0.971524597593662
HIF1A	0.0314049984889211	5.15920371267051	0.324321959220015	0.569021809141088	0.971570114024033
SPG20OS	0.029778378508202	3.72075873924543	0.324155736067702	0.569120837934981	0.971672578300756
RP11-152P23.2	-0.0318168483312399	3.7192930016976	0.324078055619516	0.569167128221007	0.971674152508935
CTRL	-0.0889827206282699	3.81890103820379	0.323996506439244	0.569215731814015	0.971674152508935
RBL1	-0.0489856051957254	4.34660471364732	0.3239319264286	0.569254227469735	0.971674152508935
TXLNB	0.0741192596416676	3.80865591499186	0.323890571772438	0.569278881335721	0.971674152508935
ANKRD23	0.0763565274224646	3.80566599204138	0.323826886624659	0.569316851755125	0.971674152508935
TRIM3	-0.0755405712963653	3.88776095709292	0.323680628040961	0.569404072901222	0.971703702248081
NPIPB15	0.0746994129378582	3.87703852292092	0.323633855136109	0.569431971376441	0.971703702248081
RP11-10K17.6	-0.0300057987646389	3.72139603758162	0.323545047087812	0.56948494975457	0.971703702248081
FKBP1B	-0.0696015043302164	3.7640493024929	0.323520226720177	0.569499758047869	0.971703702248081
CHAD	0.026220816706436	3.72080538398897	0.323470776750725	0.569529263061197	0.971703702248081
RMND5A	-0.0371299760736014	4.80199345256581	0.323377333786425	0.569585025257892	0.971722502523225
C17orf50	0.0698867651570798	3.81169930380696	0.323321544326461	0.569618322765693	0.971722502523225
ARHGEF25	-0.055674157120235	3.73006255891156	0.323027648575632	0.569793794960127	0.971955262407838
TUBB	-0.0196057423750279	6.77748007212182	0.322856505645518	0.56989602551915	0.972001896864731
TSHZ1	-0.0448291620147338	4.50932405844559	0.32276941852092	0.569948059924047	0.972001896864731
CTC-550B14.8	0.0283241941922449	3.72069103432858	0.322600066672308	0.570049273948837	0.972001896864731
ZNF470	0.077649592612191	3.84840582562211	0.322597357973109	0.570050893102662	0.972001896864731
LTA	-0.0374324377024525	4.77590109702512	0.322558300338528	0.570074241219659	0.972001896864731
NKIRAS1	0.0593109447998632	4.04370092524024	0.322557658423534	0.570074624963233	0.972001896864731
PPM1F	0.0538318152341304	4.19946730036389	0.322524656874066	0.570094354319008	0.972001896864731
YWHAZ	0.0178310253367495	7.35439512003612	0.32240088534445	0.570168360694436	0.97203471811072
FAM182B	0.0568131917587487	3.7385457154087	0.322361908058781	0.570191670166703	0.97203471811072
RP13-638C3.4	0.0839037919860795	3.82406142872119	0.322075951204852	0.570362737116844	0.972186924757385
PCNP	0.0183568711752912	7.13291642694563	0.321938394013614	0.570445063232809	0.972186924757385
LAP3	-0.0341079577857403	4.9368951374251	0.321926129553958	0.570452404474663	0.972186924757385
REL	-0.0273697900177972	5.51833657677527	0.32191436671269	0.570459445632209	0.972186924757385
CTD-2588C8.8	0.0983847290316579	3.76529143390163	0.321672287563445	0.570604390355542	0.972186924757385
AC013449.1	0.0786247829666786	3.85940608461848	0.321602395979767	0.570646251303076	0.972186924757385
HECTD2	-0.0759753461199479	3.8024412844743	0.321571813852529	0.570664570089162	0.972186924757385
LRP4-AS1	0.0692932905751186	3.75626354991453	0.321534262688317	0.570687064923976	0.972186924757385
SPATS2L	0.0849303788127251	3.84486653134559	0.321499608372847	0.570707825956473	0.972186924757385
RP1-257A7.5	-0.0783566852608393	3.7972638056687	0.321496200856473	0.570709867443202	0.972186924757385
NHLRC4	-0.066816344553784	3.93434738334648	0.32149534131986	0.570710382404859	0.972186924757385
RP11-505K9.4	0.0528056275533689	3.73427090716168	0.321384958357896	0.570776522103044	0.97223308686266
RP11-589B3.6	-0.0279620319536357	3.71947643588687	0.321156675233702	0.570913353314382	0.972399646917999
AC112721.2	0.0716762454859984	3.77890800532903	0.32095140253864	0.571036447117364	0.972542787755691
GANAB	-0.0311574528523762	5.15219487738753	0.32064169796206	0.57122226297501	0.972718163078618
ANKRD45	-0.0524521272771337	3.72655358275091	0.320585773328773	0.571255829142789	0.972718163078618
DDX60	0.0457263042733061	4.44885929624005	0.320584487390761	0.571256601012921	0.972718163078618
RP4-671G15.2	-0.0563041594045324	3.73083364346482	0.320346554549999	0.571399452776408	0.972824609807681
RP11-366L5.1	0.0778590628891993	3.7320926259728	0.320270583073082	0.571445079810139	0.972824609807681
MXRA7	0.0804053080488743	3.84344216643022	0.320174894538127	0.571502558704367	0.972824609807681
EIF1AD	0.0418227775676035	4.58655203804154	0.32013395076558	0.571527156575372	0.972824609807681
MFSD11	-0.0331281991809717	5.03049136177584	0.320094909971999	0.571550613124045	0.972824609807681
PPME1	-0.0454807935529444	4.44193408418726	0.319994296057303	0.571611072833789	0.972824609807681
SATB2	-0.0227014219291761	3.71924529670131	0.319951946057714	0.571636525040833	0.972824609807681
FAM209B	-0.0787941041042464	3.80990443459306	0.319931467960714	0.57164883310563	0.972824609807681
LTC4S	-0.0661588119626027	3.99135136956063	0.3198916208936	0.571672784100731	0.972824609807681
ITPK1-AS1	-0.0835071354619084	3.759322554592	0.319830110083672	0.57170976045197	0.972824609807681
CTD-2033C11.1	-0.0426887523611594	3.73772503244409	0.319746272386027	0.571760165853126	0.972843906138316
AC008781.7	-0.0518815750811137	3.72609467739893	0.319474002290335	0.571923921878867	0.973056051550825
YTHDC2	-0.0360390964880838	4.86912685375892	0.31916846033505	0.572107798837943	0.973260480448215
FAM13B	-0.0361556692023236	4.82687008006603	0.319144470086371	0.572122241227218	0.973260480448215
RP11-347C12.3	0.040216275362094	3.72602036985148	0.318831345101245	0.57231081155273	0.97351476366787
TRAPPC3L	-0.0199639716195543	3.71917416807538	0.318731978642319	0.572370677610067	0.973523545277496
ZFYVE26	0.069349209418026	3.93957398119539	0.318663779526105	0.572411773166156	0.973523545277496
SORCS3	0.0750231958044939	3.80522712706588	0.318628138756594	0.57243325195753	0.973523545277496
GAREM	0.0279221674178505	3.72066185591645	0.318496553482625	0.572512565108258	0.973591942699463
TDRD3	-0.0388603023245079	4.68362367130045	0.318319480931905	0.572619329860058	0.97368117388489
PLCXD2	-0.0738574047964348	3.7772669906894	0.318052376277251	0.572780452976232	0.97368117388489
CLEC12B	-0.0259384422716676	3.71920652430216	0.318049395622133	0.572782251472814	0.97368117388489
AC011747.4	0.0830170438201061	3.74574027765879	0.31804431454367	0.572785317368804	0.97368117388489
C12orf54	-0.0243869517940852	3.71935039961894	0.318034673423135	0.572791134858903	0.97368117388489
CTD-2349P21.5	-0.0440312472153049	3.72124052116207	0.318020594305459	0.572799630462741	0.97368117388489
IER3	0.046149233091747	4.41695866624246	0.317758729440357	0.57295768983192	0.97388337655343
RP11-449H11.1	0.0694980486359245	3.8859161498681	0.317676643907703	0.573007253617864	0.973901149115866
KDELC2	0.0551229942009991	4.16264918310015	0.31754418904984	0.573087248529944	0.973970637421771
SLC25A19	-0.0530442449581822	4.22269159175571	0.317357680536588	0.573199925933789	0.974038344010943
LMAN1L	-0.0353124233945863	3.71923310776309	0.317348763987987	0.573205313877058	0.974038344010943
POLR2I	-0.020498359040586	6.52460666049299	0.3172589157831	0.573259611417129	0.974064144590663
HNRNPCL1	0.0253254968286488	3.72045204836053	0.317179718393163	0.573307480799436	0.974079019877761
ACTR2	0.0212568510578071	6.27145043545553	0.317114910297732	0.573346658698397	0.974079126863568
C19orf73	0.0656384827716499	4.00759816471945	0.316929526134118	0.573458756566531	0.974203111724968
ATL2	-0.0477868667931309	4.35959695732806	0.316777090356595	0.573550963596917	0.974215913321736
SEMA4G	-0.0272096934791537	3.72114106337654	0.316731151442383	0.57357875736134	0.974215913321736
C3orf62	-0.0477908461651244	4.38513898578316	0.31669998681366	0.573597613962044	0.974215913321736
DCAF17	-0.0551240578092065	4.19130997767774	0.316640167887272	0.573633811675095	0.974215913321736
RP11-496H1.2	-0.0318176306827631	3.72118439768418	0.316593764815927	0.573661894267756	0.974215913321736
TCEB2	0.0162820269057375	8.03614422732873	0.316333455588392	0.573819480601498	0.974332221001185
RP11-247A12.8	-0.0554793598513066	3.72362510891805	0.316172052921331	0.573917233626527	0.974332221001185
CYP1B1	-0.0689215858381048	3.74081869001041	0.316089518048813	0.573967233306975	0.974332221001185
TEKT2	-0.0306212327855604	3.71933741876597	0.316084651556586	0.573970181699395	0.974332221001185
PSMA2	-0.0356576486044673	3.71935547992056	0.3160391049773	0.573997777805648	0.974332221001185
SEMA4A	0.0872659719868281	3.78043745943208	0.316036213677478	0.573999529696606	0.974332221001185
ADAD2	-0.0500489260662066	3.73074973757459	0.315965208124567	0.57404255655804	0.974332221001185
AP001372.2	-0.0613968270599956	4.06413220241098	0.315963845728788	0.57404338218405	0.974332221001185
ITM2C	-0.0264357958186333	5.57714122424076	0.3158214668033	0.574129678210075	0.974412279456518
CTSA	0.0239974837072956	5.86155481512149	0.315489651373582	0.574330891289123	0.974583248548362
HIST1H2BG	-0.0716230331026586	3.91708387567114	0.315471328573608	0.574342006301102	0.974583248548362
COIL	-0.0287120914668145	5.38248918610838	0.315402678609871	0.574383654649567	0.974583248548362
AC004019.13	-0.0209240097514483	3.71927960426661	0.315395781507455	0.574387839291992	0.974583248548362
RPS27A	-0.0147930358794029	13.3199449804354	0.315277364199801	0.57445969538709	0.974583248548362
EIF2AK3	0.0608115303602432	4.03473519226562	0.315268252247051	0.574465225291788	0.974583248548362
CENPBD1	-0.0663945027522568	3.99041552728555	0.315119607099746	0.574555450603408	0.974669917328111
RP11-779O18.3	0.0558139293440729	3.73180898973854	0.31502042116395	0.574615670505092	0.974705676901322
RP11-83A16.1	-0.0335319157155721	3.72146117360734	0.314863002281172	0.574711271647128	0.97476167779805
ATG4D	-0.0375505238220711	4.76290027738563	0.314779729287238	0.574761856391066	0.97476167779805
RP11-379B18.5	0.0669101311348177	3.79562376003018	0.314762421934631	0.574772370963762	0.97476167779805
AC139100.2	0.0695114226266792	3.72771597539366	0.314708299475271	0.574805253923799	0.97476167779805
ZNF749	-0.0644862841793861	4.00777175800171	0.314622481779224	0.574857401449556	0.974766831584188
MRPL53	0.0323227043235497	5.04600604796954	0.314574473239645	0.574886578142271	0.974766831584188
PIP5KL1	0.0656784977027547	3.78485059214805	0.314453042474099	0.574960389498073	0.974803736520309
CTC-527H23.3	0.0628372436594083	3.74816389603845	0.314409877765286	0.574986631560327	0.974803736520309
RP11-169K16.9	-0.0256733562474144	5.64777413921687	0.31423787577387	0.575091224000964	0.97481097996239
DDX55	-0.0351491377535475	4.8811094998519	0.314217732450743	0.575103475385728	0.97481097996239
CTD-2260A17.3	0.0689701451883989	3.74172168651003	0.314142928535347	0.575148976445197	0.97481097996239
DNAH7	-0.0408448615277558	3.72332618069276	0.314057467914125	0.575200968384365	0.97481097996239
LRRC2	-0.0463565916981581	3.72600852905365	0.313997004298798	0.575237758433828	0.97481097996239
PMF1-BGLAP	0.0171208806770848	3.72008153311915	0.313953054158738	0.575264503517657	0.97481097996239
KIAA0247	0.052672292966951	4.23393951648812	0.313887184881764	0.575304591712407	0.97481097996239
APOA1	0.0590249011865222	4.10880715635685	0.313849091706174	0.57532777782971	0.97481097996239
AP001055.6	-0.0461535716020009	4.42894935200684	0.313808339437628	0.575352584500104	0.97481097996239
AC008174.3	-0.0820172363221885	3.77006525798727	0.313759449875477	0.575382347286157	0.97481097996239
RBMS3	-0.0297295342509949	3.71904628843763	0.313664913235328	0.575439907553792	0.974842178082454
RP11-554J4.1	0.0357374017076705	4.83029992910898	0.313552206855547	0.575508545673904	0.974843667835094
GS1-166A23.1	-0.0302618691600212	3.71933693199334	0.313534914398701	0.575519078203893	0.974843667835094
RP11-340I6.8	-0.0581888212282334	3.73786639401155	0.313355378527405	0.575628452880415	0.97495177977806
PPP2R2B	-0.0771913392689358	3.87300182692961	0.313301631061108	0.575661204266819	0.97495177977806
KLHL7-AS1	0.060551215533741	3.74426943972983	0.313199072189377	0.575723709455272	0.974991331966314
PTBP2	-0.0511570967717059	4.28257323254852	0.313117193714106	0.575773620486327	0.975009551949612
RP11-45P15.4	0.0628635567438857	3.7345315243229	0.313034409233893	0.575824092507462	0.975028719365834
RP11-893F2.14	-0.0620797775667141	3.72376832549051	0.312886300388897	0.575914413338416	0.975085260877339
KIAA0907	-0.0248978195723287	5.7325054936521	0.312851245341108	0.575935794974291	0.975085260877339
RP4-669H2.1	-0.0264415434343474	3.71937318900881	0.312531142617111	0.576131112672674	0.975217532444129
DNAJC5B	-0.0451269747275339	3.73215778171779	0.31248541816754	0.576159023163691	0.975217532444129
RP11-134O21.1	0.0675875401121366	3.74931339996724	0.312470546510923	0.576168101493837	0.975217532444129
PTK2	0.0726107100729585	3.91005011978136	0.312466512668266	0.57617056398227	0.975217532444129
MEP1B	-0.0150949791602098	3.71900994424945	0.31232970668411	0.576254090538791	0.975292620408285
TRIM11	0.0392207557677836	4.69062043725857	0.312221610807001	0.576320105190052	0.975338061810933
RP11-927P21.1	0.0725868466264962	3.77967772936033	0.312016508546606	0.576445403317955	0.975477164026911
SRP54	-0.0313390624969669	5.12783520513506	0.311847743116346	0.576548543598587	0.975477164026911
C9orf116	0.0800714180097174	3.77949838825552	0.311810977881805	0.576571017373125	0.975477164026911
AC105760.3	0.0540685755626311	3.72433475913859	0.311710709902329	0.57663231780578	0.975477164026911
ZYG11A	-0.0478217381309939	3.72603964463623	0.31170934987847	0.576633149367007	0.975477164026911
AC008073.9	0.0235090797740684	3.7207896813369	0.311702518878029	0.576637326090839	0.975477164026911
RP13-401N8.1	-0.0763918722875752	3.8876778075338	0.311632410488187	0.576680196398026	0.97548342147127
PKIB	-0.0798933653161378	3.77988097602417	0.311390469624655	0.576828188470613	0.975627950878498
RP11-737O24.5	0.035889059769774	3.72082881924217	0.311356120637704	0.576849205409712	0.975627950878498
PLEKHA7	-0.0468897241252185	3.72841156729221	0.311260842530842	0.576907510696014	0.975627950878498
MIR451B	-0.0372723933295332	3.71926875343376	0.311177777800275	0.5769583515744	0.975627950878498
CTD-2571L23.6	-0.0225030159971946	3.71937736071603	0.311130388387724	0.576987360883698	0.975627950878498
RP11-108P20.1	-0.0640274695676129	4.0320176907944	0.311088935228554	0.577012738705646	0.975627950878498
COG8	0.0457094001830222	4.41100097195925	0.310885736762202	0.577137169852734	0.975627950878498
NPIPA7.2	0.0348812751423704	3.72083548475483	0.310883790147521	0.577138362144577	0.975627950878498
HIF1A-AS1	-0.0246403449878424	3.71909087292854	0.310874251413139	0.577144204642841	0.975627950878498
ZNF844	0.0539507200284597	4.18067562360319	0.310821307854553	0.577176634838788	0.975627950878498
RP11-571I18.4	-0.072943514021842	3.76417375116473	0.310788738488498	0.577196586768378	0.975627950878498
TBC1D16	-0.0716325200656765	3.78825284228208	0.310694767875873	0.577254160662572	0.975654441914689
CTC-501O10.1	-0.0310107372437903	3.71937497394427	0.310635276617276	0.577290615653252	0.975654441914689
TESK2	-0.060775577016938	4.02435720266426	0.310499186787183	0.57737402584277	0.975684586506789
PUS3	-0.0388977447684085	4.67785336410354	0.310478330516389	0.577386810880238	0.975684586506789
PRMT3	-0.0546277459878147	4.18617759352993	0.310254953578919	0.577523777780803	0.97584981938359
GH1	-0.0477782611905204	3.72614952784744	0.310035729027447	0.577658261412392	0.975856477976561
LHX3	-0.0257723356605196	3.71946866637288	0.310002866031475	0.577678426634997	0.975856477976561
DNAH8	-0.0266936139954065	3.71918164234189	0.309932019781904	0.577721903709762	0.975856477976561
MELK	-0.0346068437453348	3.71899111349511	0.309931525514763	0.577722207055519	0.975856477976561
RP11-98F14.11	-0.0337242367607597	3.71924656388338	0.309929174483891	0.577723649954159	0.975856477976561
SUDS3	-0.0326937701533325	5.03702305439263	0.309726039135739	0.577848347328691	0.975891333000846
RSPRY1	0.041269789786459	4.55132064576691	0.309723673925873	0.57784979956008	0.975891333000846
PPP1R27	-0.0327138892640768	3.7192049948133	0.309704051696862	0.577861847826787	0.975891333000846
RP11-490O6.2	0.0618201435542449	4.04704275222681	0.309541621061157	0.57796160124293	0.975892065377862
DGCR2	0.0430614299867518	4.51086342241642	0.30941892280282	0.578036976567368	0.975892065377862
DALRD3	0.0301705534235645	5.2360077906043	0.309160742819699	0.578195644217486	0.975892065377862
MTG2	0.0422427804850717	4.55101633711804	0.309102383946083	0.57823152139143	0.975892065377862
FFAR2	-0.0472190972208633	3.72153584500445	0.309055252831932	0.578260499333392	0.975892065377862
MDP1	0.0502929437453439	4.30136923257283	0.308984217268744	0.578304180075076	0.975892065377862
DNAJC16	-0.049905884211069	4.29942106861529	0.30894791809078	0.578326503474718	0.975892065377862
RP11-63K6.7	-0.0392819359944351	3.72145559571014	0.308823419237783	0.578403081271782	0.975892065377862
RAB10	-0.0324083007247368	5.02296795339034	0.308764732230202	0.578439185974268	0.975892065377862
RP11-73M7.6	0.0308479008848126	3.72633522084163	0.30875284839982	0.578446497545671	0.975892065377862
NSA2	-0.0164873978175371	7.80499693180068	0.308720304375129	0.578466521322166	0.975892065377862
SPTLC3	0.0725285331361258	3.742406267233	0.308687864671612	0.578486482286297	0.975892065377862
UTP15	-0.0588156999450364	4.09695400154025	0.308684378054522	0.578488627771031	0.975892065377862
ZNF157	-0.0682980016747282	3.73591905657385	0.308675441511866	0.578494126931913	0.975892065377862
SPDYE1	0.0598329685489593	3.75463665814019	0.308656974000172	0.578505491367987	0.975892065377862
RP11-408A13.3	-0.0578181670002956	3.72606904286055	0.308627708766309	0.578523501358317	0.975892065377862
SLC2A10	0.020464827180997	3.7206926051965	0.308602277087424	0.578539153064714	0.975892065377862
